id,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G3,sex.e,famsize.e,Pstatus.e,Mjob.e,Fjob.e,reason.e,guardian.e,schoolsup.e,famsup.e,paid.e,activities.e,nursery.e,higher.e,internet.e,romantic.e,result
2979,15,3,4,1,4,2,3,3,2,4,3,1,29,6,0,1,1,2,0,1,0,1,1,1,0,1,0,0,1,0
2980,15,4,1,1,5,0,1,3,3,1,1,4,2,15,1,1,0,0,0,0,2,1,0,1,1,1,1,1,1,1
2981,15,3,0,2,9,3,1,1,5,4,2,3,21,17,0,1,1,1,3,0,2,0,0,1,1,0,0,0,0,1
2982,18,4,2,1,2,3,1,4,1,4,3,5,27,9,1,1,1,0,3,0,1,0,1,0,1,0,1,0,1,0
2983,15,4,4,4,1,3,4,5,1,1,4,5,18,6,0,1,1,2,0,1,1,1,1,0,1,0,1,0,1,0
2984,17,1,2,4,4,2,3,1,3,1,5,3,12,9,0,0,1,3,3,1,0,1,1,0,0,0,0,0,0,0
2985,18,3,1,1,1,3,3,4,4,3,4,4,26,8,0,1,0,1,3,3,1,1,1,0,1,1,0,0,1,0
2986,16,2,2,3,4,3,1,1,3,1,4,1,0,7,1,0,1,0,3,2,0,0,1,0,0,0,1,0,1,0
2987,16,4,2,1,5,1,3,4,4,5,3,5,4,13,1,1,0,4,0,3,0,1,0,1,1,1,0,1,1,1
2988,17,0,1,3,3,3,3,2,3,5,3,1,28,0,0,0,1,0,4,1,0,0,1,0,1,0,1,0,1,0
2989,17,1,4,1,1,1,2,5,2,2,1,3,9,13,0,0,0,2,4,3,2,1,1,1,0,0,0,1,0,1
2990,18,1,2,2,5,0,4,2,5,3,1,5,10,15,1,1,1,2,2,0,2,0,0,1,0,1,0,1,1,1
2991,16,4,2,1,4,0,3,2,4,3,4,5,6,14,1,0,0,4,3,3,1,0,1,1,0,0,0,1,1,1
2992,16,2,1,3,1,1,1,4,4,1,1,5,26,1,1,1,0,1,4,0,1,0,1,0,1,0,1,0,0,0
2993,16,1,3,2,1,3,5,3,1,5,1,2,10,10,1,1,1,2,2,3,2,0,1,0,0,1,1,0,1,1
2994,16,3,2,4,2,2,5,3,4,4,2,3,15,9,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0
2995,16,4,0,4,1,3,4,3,2,2,1,3,20,9,0,1,1,1,3,3,0,0,1,0,1,1,1,0,0,0
2996,15,4,4,3,3,2,3,3,5,2,4,1,16,9,1,0,0,0,4,2,0,1,1,0,0,0,0,0,1,0
2997,17,2,2,3,1,2,2,5,4,1,3,4,17,7,0,1,0,1,4,3,2,1,1,0,1,1,0,0,0,0
2998,15,3,1,4,4,3,3,2,1,5,5,5,17,7,0,0,0,2,4,1,1,1,1,1,1,1,1,0,1,0
2999,16,3,0,4,3,3,1,1,5,3,3,5,27,0,1,0,0,2,2,1,1,0,1,0,1,0,0,0,1,0
3000,18,2,1,4,5,3,3,5,4,4,4,5,9,10,1,0,1,3,1,0,2,0,1,0,0,1,1,0,1,1
3001,18,0,2,3,2,3,5,4,2,5,5,3,26,0,0,1,1,1,3,1,0,0,1,0,1,0,0,0,0,0
3002,16,3,0,2,1,2,5,5,2,3,2,5,3,1,1,0,1,3,4,0,0,1,1,0,1,1,1,0,1,0
3003,16,0,4,3,3,3,4,5,5,2,4,3,19,4,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,0
3004,18,0,4,4,2,3,1,4,1,4,4,4,16,7,1,0,0,3,3,1,2,1,1,0,1,1,1,0,1,0
3005,15,4,4,2,2,2,4,1,2,5,4,4,1,5,1,1,0,1,0,1,2,1,1,0,0,1,0,0,0,0
3006,15,4,3,4,4,3,3,2,3,1,3,3,29,0,1,1,1,2,2,0,0,1,1,0,0,1,0,0,1,0
3007,16,1,1,3,6,3,2,5,3,5,5,5,17,10,0,1,0,0,4,2,0,0,1,0,1,1,1,0,0,1
3008,15,4,2,2,6,1,4,4,4,2,2,3,10,15,1,1,1,1,3,2,1,1,0,1,1,0,1,1,0,1
3009,18,3,0,1,3,1,5,4,2,2,1,5,0,20,0,0,0,0,3,3,2,1,0,1,1,1,0,1,1,1
3010,15,3,1,3,1,2,1,1,3,4,5,5,20,3,1,0,0,4,4,0,1,0,0,1,1,0,0,0,0,0
3011,16,0,2,4,3,3,3,5,4,4,4,2,15,5,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0
3012,18,3,3,3,3,3,1,4,4,5,4,3,20,5,1,0,0,4,2,2,2,1,1,0,0,0,1,0,0,0
3013,15,4,2,1,2,2,1,1,4,1,4,1,4,18,0,1,0,3,4,0,2,1,0,1,0,1,0,1,0,1
3014,17,4,1,3,1,0,1,1,1,1,4,1,27,3,0,1,0,1,3,1,0,0,1,0,0,1,1,0,1,0
3015,18,4,2,2,4,0,5,4,4,5,2,4,5,19,0,0,1,4,1,1,2,0,0,1,0,1,1,1,0,1
3016,18,2,0,3,1,2,2,4,1,1,3,5,12,8,0,1,0,2,3,1,1,0,1,0,0,1,0,0,0,0
3017,17,3,3,2,5,0,4,5,3,2,5,5,10,13,0,1,1,3,0,0,1,0,0,1,1,0,1,1,0,1
3018,17,1,0,4,4,0,5,5,4,4,2,2,20,10,0,1,1,1,3,3,2,1,1,0,1,0,0,0,0,1
3019,18,3,3,3,1,2,2,2,3,1,2,5,13,7,1,1,1,1,2,3,1,0,1,0,1,0,1,0,1,0
3020,17,3,3,4,1,3,3,4,2,4,2,4,25,5,0,1,1,2,4,2,2,0,1,0,0,1,1,1,1,0
3021,16,2,2,1,4,0,4,3,1,4,2,3,6,11,0,0,1,2,3,0,0,1,0,1,1,0,1,1,0,1
3022,16,3,0,3,2,0,2,3,3,5,2,3,8,9,0,0,1,4,0,2,0,1,1,0,1,0,0,0,0,0
3023,16,0,3,1,7,2,3,2,4,3,2,4,8,16,1,0,0,4,0,0,2,0,0,1,1,0,1,1,0,1
3024,18,4,3,4,1,2,4,4,3,4,2,2,25,7,1,1,0,4,4,3,1,1,1,1,0,0,0,0,1,0
3025,17,4,2,4,3,0,3,1,4,1,3,3,16,4,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0
3026,17,2,1,2,10,0,5,3,5,1,3,4,5,17,0,1,1,3,4,0,2,0,0,1,1,1,0,0,1,1
3027,15,4,1,2,5,1,3,5,1,2,2,5,6,12,1,1,1,1,2,3,0,0,0,1,1,0,1,1,0,1
3028,15,0,4,3,1,1,1,3,2,2,4,3,24,3,1,1,1,3,4,3,2,1,1,0,0,0,1,0,0,0
3029,17,2,4,3,5,3,5,4,3,1,1,4,9,10,0,1,0,2,1,3,0,1,1,0,0,0,1,0,0,1
3030,17,1,3,4,3,2,3,3,3,3,2,2,26,1,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0
3031,17,4,1,4,1,3,5,2,5,1,5,3,27,2,1,1,0,3,0,3,2,0,1,0,0,0,0,0,1,0
3032,18,3,3,1,10,1,4,5,4,2,5,2,4,17,0,0,1,4,3,2,2,0,0,1,0,1,0,0,1,1
3033,17,0,0,1,8,1,1,2,2,5,2,1,1,17,0,1,1,2,1,3,2,1,1,1,1,0,0,1,0,1
3034,15,0,1,3,1,2,1,1,4,1,3,2,25,0,0,0,1,3,3,3,2,1,1,0,1,1,1,0,0,0
3035,18,4,1,3,3,2,3,1,4,3,5,4,7,9,0,1,0,1,4,0,0,1,1,0,1,1,0,0,1,0
3036,17,1,1,1,7,1,4,1,3,3,3,5,0,17,1,0,1,4,2,0,2,0,0,1,0,1,1,1,1,1
3037,15,3,4,3,2,2,5,1,3,5,1,3,22,3,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0
3038,18,1,2,1,3,0,3,4,3,2,4,2,12,17,1,1,1,2,2,3,0,0,0,1,1,1,0,1,0,1
3039,17,1,2,3,3,3,2,4,1,5,3,3,11,7,1,1,1,1,4,3,1,0,0,0,0,0,0,0,0,0
3040,17,4,4,1,8,1,3,4,1,3,5,3,3,16,1,0,0,2,4,2,0,0,0,1,0,0,0,1,0,1
3041,17,3,4,1,4,1,2,2,3,1,1,4,9,13,1,1,0,2,1,1,1,1,0,1,1,1,0,1,1,1
3042,18,4,4,2,10,0,1,2,4,2,4,4,5,16,0,1,1,2,3,3,2,1,0,1,1,1,1,0,1,1
3043,15,4,2,3,1,3,3,3,2,3,3,1,14,7,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0
3044,15,0,3,1,2,2,3,5,2,5,4,5,23,2,0,0,0,1,0,3,2,1,1,0,0,1,0,0,1,0
3045,16,4,4,1,8,0,1,2,4,5,1,1,14,17,1,1,0,2,2,1,0,1,1,1,0,0,1,1,1,1
3046,17,2,3,3,3,3,5,3,5,5,1,4,26,2,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0
3047,16,3,3,4,3,2,3,1,4,3,2,1,18,8,1,0,0,4,4,3,2,0,1,0,1,1,0,0,0,0
3048,16,0,0,2,8,1,4,1,2,2,2,2,1,18,0,1,0,0,1,2,2,0,0,1,0,0,0,1,0,1
3049,15,3,2,4,1,0,1,2,5,2,3,2,7,9,1,0,1,4,0,1,1,0,1,0,0,1,0,0,0,0
3050,18,0,3,2,1,1,5,4,5,4,5,3,5,19,0,1,0,0,3,0,1,0,0,1,1,0,0,1,0,1
3051,18,2,2,3,4,3,1,3,2,3,2,1,10,10,0,1,0,2,2,2,2,1,1,0,0,1,0,0,1,1
3052,15,4,2,3,3,1,1,5,5,1,3,1,21,2,0,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0
3053,18,0,0,3,1,2,5,3,1,4,4,4,7,4,0,0,0,0,4,3,0,1,1,0,1,0,0,0,0,0
3054,16,0,2,3,5,3,5,4,3,3,1,1,20,10,1,0,1,2,4,2,2,0,1,0,0,1,1,0,1,1
3055,17,0,3,1,6,0,5,4,5,2,2,3,26,13,0,0,0,4,3,1,1,0,0,1,0,1,1,1,1,1
3056,15,2,1,3,7,1,4,2,5,3,3,4,20,18,1,0,0,2,0,1,2,0,0,1,0,0,1,1,1,1
3057,17,3,3,2,6,0,2,4,1,2,1,3,6,11,0,1,1,1,0,2,2,1,0,1,0,1,1,1,1,1
3058,18,2,3,3,1,2,1,4,1,3,4,2,21,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0
3059,17,0,2,1,6,1,3,5,4,5,2,4,18,11,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1
3060,18,0,3,2,1,0,2,4,2,5,2,5,13,14,0,1,1,2,0,2,2,0,1,1,0,1,1,0,1,1
3061,18,4,1,4,2,3,3,1,4,4,4,3,19,4,0,0,0,2,4,1,1,0,0,0,1,1,1,0,1,0
3062,16,2,2,3,1,3,3,4,2,2,5,5,17,6,0,0,0,3,3,0,1,0,1,0,0,0,0,0,0,0
3063,18,2,4,3,1,2,3,1,1,4,3,5,7,9,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0
3064,16,1,3,1,5,0,4,5,3,3,4,3,5,15,0,0,0,3,3,0,1,0,0,1,0,0,1,1,0,1
3065,16,3,3,3,8,3,4,2,2,5,1,4,13,17,0,0,0,1,2,3,0,1,0,1,0,0,1,0,0,1
3066,16,1,0,1,4,2,2,1,2,2,1,5,22,17,1,1,1,3,4,0,1,0,0,1,0,1,0,1,0,1
3067,15,1,4,1,6,0,5,2,1,3,5,4,4,15,0,1,0,3,2,1,2,1,0,1,1,1,1,1,0,1
3068,15,3,4,3,3,3,4,2,5,2,4,5,6,3,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0
3069,18,4,1,4,1,1,1,1,4,5,3,3,19,1,0,0,0,2,1,1,1,0,1,0,1,0,1,0,1,0
3070,16,4,4,3,1,2,2,3,3,3,4,1,25,1,1,0,1,4,0,2,2,1,1,0,1,1,1,0,0,0
3071,15,3,0,1,7,0,1,4,2,4,5,4,3,16,1,1,0,2,2,2,0,0,0,1,0,0,0,1,0,1
3072,16,3,1,3,3,2,3,5,5,4,2,5,28,3,0,0,0,4,3,3,2,0,1,0,0,1,1,1,0,0
3073,17,2,4,3,1,1,1,2,1,5,4,1,10,8,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
3074,17,2,1,2,5,1,4,3,2,3,5,1,1,13,0,0,0,0,1,3,1,0,0,1,1,1,0,1,1,1
3075,17,2,4,3,1,2,1,2,5,1,5,1,13,8,0,1,0,2,2,2,2,1,1,0,1,0,0,0,1,0
3076,18,2,4,3,2,1,3,3,4,4,2,3,29,1,1,0,1,3,0,0,1,1,1,0,1,1,1,0,0,0
3077,16,0,4,3,1,2,3,5,1,5,5,3,7,7,0,1,0,2,2,0,0,0,1,0,1,1,0,0,0,0
3078,17,0,3,1,4,0,4,3,5,2,3,3,6,13,1,0,0,1,2,3,1,1,1,1,1,0,0,1,0,1
3079,15,4,4,1,1,3,2,5,5,4,5,3,19,8,1,0,0,0,4,3,1,0,1,0,1,0,1,0,0,0
3080,17,0,3,4,4,0,5,4,2,4,2,4,18,9,1,1,1,0,3,0,2,0,0,0,1,0,0,0,0,0
3081,17,0,2,3,6,3,2,3,4,5,4,5,16,10,1,0,0,2,4,0,1,0,1,0,1,0,0,0,0,1
3082,17,2,0,3,3,3,5,2,1,5,5,4,12,9,1,0,1,2,2,0,1,0,1,0,0,0,1,0,1,0
3083,18,2,1,1,6,1,4,4,1,5,5,1,4,14,1,0,0,2,1,3,1,0,0,1,1,0,0,1,0,1
3084,15,3,1,4,3,3,4,2,4,2,3,5,21,3,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0
3085,16,2,2,2,9,0,4,2,3,3,2,5,2,17,1,0,0,4,4,2,2,1,0,1,1,0,1,1,1,1
3086,15,3,4,3,6,2,3,4,2,5,2,1,10,10,0,0,0,4,1,2,2,1,1,1,1,1,1,0,1,1
3087,16,3,0,4,3,2,2,4,5,5,2,2,25,2,0,0,1,3,2,3,1,0,1,0,0,0,1,0,1,0
3088,18,0,2,1,3,3,5,5,2,3,2,5,13,9,1,0,0,1,0,0,2,0,1,0,1,0,0,1,1,0
3089,18,2,2,4,1,0,2,3,4,5,2,4,11,2,0,0,1,0,2,2,0,1,1,0,0,0,0,1,1,0
3090,18,0,1,3,1,1,5,5,5,4,1,5,8,14,0,1,0,3,0,2,0,1,0,1,0,0,0,1,1,1
3091,18,2,3,3,4,0,1,1,3,1,4,1,13,9,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0
3092,16,0,3,1,5,0,2,1,4,2,5,1,9,11,0,0,1,0,3,2,1,0,0,0,0,1,1,1,0,1
3093,17,0,4,2,1,3,1,5,2,5,5,4,25,2,0,0,0,2,3,0,0,0,1,0,1,1,0,0,1,0
3094,16,0,4,4,2,1,4,5,5,4,5,1,24,1,0,1,1,0,2,3,0,0,1,0,0,0,1,0,0,0
3095,15,4,2,3,3,2,3,3,1,3,3,5,21,4,1,0,1,0,2,0,0,1,1,1,1,1,1,0,0,0
3096,18,0,4,1,9,2,3,4,5,2,2,3,4,20,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1
3097,18,1,3,4,2,3,2,1,5,5,4,4,14,8,0,0,0,2,3,2,0,0,1,0,1,0,0,0,1,0
3098,15,1,0,4,2,3,1,4,4,3,5,1,17,2,0,0,0,2,3,2,1,1,1,0,0,0,0,0,0,0
3099,16,1,1,4,2,0,1,2,3,5,2,2,15,6,0,0,1,3,2,0,0,1,1,0,0,0,1,0,0,0
3100,17,3,3,3,2,0,5,2,5,3,2,2,5,15,1,0,1,2,3,0,0,0,0,1,1,1,0,1,1,1
3101,17,0,4,3,6,3,2,4,5,4,2,3,20,10,1,0,0,4,2,0,2,1,1,0,0,0,0,0,1,1
3102,15,1,1,4,2,0,2,2,3,5,3,5,27,4,1,0,1,1,4,1,0,0,1,0,0,1,1,0,0,0
3103,17,3,1,1,9,1,1,1,3,1,4,3,18,19,1,1,1,3,3,2,1,1,0,1,0,1,0,1,0,1
3104,16,1,2,4,2,2,1,1,5,5,5,5,27,2,0,1,1,4,0,3,0,0,1,0,1,0,1,0,0,0
3105,16,2,4,4,2,2,3,2,1,2,1,2,26,1,1,0,1,0,1,3,2,0,1,0,0,1,0,0,1,0
3106,15,4,2,2,5,0,2,1,1,4,3,1,9,13,1,0,0,4,2,3,0,1,0,1,1,1,0,1,0,1
3107,16,0,1,2,10,1,3,2,1,2,3,3,2,20,1,0,0,3,3,1,0,0,0,1,0,0,0,1,1,1
3108,18,4,2,3,3,3,4,3,4,5,1,1,15,5,1,0,0,2,3,1,0,0,1,0,0,0,1,0,0,0
3109,15,4,4,3,3,2,4,3,4,4,3,2,16,9,0,1,1,1,2,3,1,0,1,0,0,0,1,0,0,0
3110,16,2,3,4,1,2,1,4,1,5,5,5,24,3,1,1,1,3,0,3,0,0,1,0,1,1,0,0,0,0
3111,15,2,0,1,1,0,5,2,1,5,4,1,3,11,0,1,1,4,3,3,0,1,1,1,0,0,0,1,0,1
3112,17,2,3,2,4,3,1,3,1,5,4,2,8,15,1,1,1,4,4,0,0,0,0,1,1,0,1,1,0,1
3113,16,3,1,3,4,1,2,3,3,4,5,4,3,11,0,0,0,3,1,2,2,1,0,1,1,1,1,0,0,1
3114,18,1,3,3,1,3,1,1,2,5,5,3,20,5,0,0,1,3,2,1,1,1,1,0,0,1,0,1,1,0
3115,16,0,2,1,9,1,3,4,4,1,4,5,4,18,1,0,1,3,3,1,1,1,0,1,0,0,1,1,0,1
3116,15,2,4,2,7,1,1,4,4,2,5,5,3,17,1,1,0,2,1,0,2,0,0,1,1,1,1,1,0,1
3117,15,0,3,1,5,1,3,3,4,1,3,4,3,11,1,0,0,3,2,1,1,1,0,1,1,0,0,1,1,1
3118,16,0,3,3,1,3,4,3,2,5,4,3,22,1,1,0,0,0,2,3,2,0,1,0,0,1,1,0,1,0
3119,18,0,4,3,2,2,3,4,5,2,1,1,15,6,0,1,1,1,2,1,0,0,0,0,0,1,0,1,1,0
3120,18,2,2,2,1,2,2,1,4,4,1,2,11,5,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
3121,18,2,0,3,2,2,1,5,5,5,5,2,22,3,1,1,1,0,4,2,0,1,0,0,1,0,1,0,0,0
3122,15,1,3,2,10,0,2,1,3,3,1,1,5,19,1,1,1,4,2,3,0,0,0,1,0,1,1,1,0,1
3123,16,2,1,4,2,0,3,5,1,2,1,1,29,1,0,1,1,4,0,1,1,1,1,0,0,1,1,0,0,0
3124,17,2,2,3,3,2,3,4,1,4,4,3,18,7,1,0,1,4,2,3,0,0,1,0,1,1,0,0,0,0
3125,15,0,2,2,9,0,3,4,3,1,3,4,5,17,0,0,0,4,2,2,0,0,0,1,1,0,0,1,1,1
3126,18,1,3,4,1,3,3,4,1,4,2,2,13,9,1,1,1,2,0,1,2,1,1,0,0,1,1,1,0,0
3127,16,4,4,2,5,1,3,2,3,5,1,4,8,15,0,0,0,0,4,3,1,0,1,1,1,0,0,1,1,1
3128,18,2,3,1,9,2,1,2,1,5,5,3,2,18,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1
3129,17,2,3,3,2,3,5,2,3,5,2,1,26,2,0,0,0,0,3,0,2,1,1,0,0,0,0,0,0,0
3130,18,4,4,4,2,1,2,4,3,2,1,2,22,9,0,0,1,1,2,2,1,1,1,0,0,0,0,0,1,0
3131,18,0,1,2,9,1,4,3,1,2,3,4,10,20,0,1,1,4,4,2,0,1,1,1,1,0,0,1,0,1
3132,17,1,4,3,4,2,4,4,5,4,1,5,20,6,1,0,0,2,3,2,0,1,1,0,1,1,0,0,1,0
3133,16,0,3,4,4,3,2,5,4,2,5,2,6,10,0,0,1,3,2,1,0,1,1,0,0,1,1,1,0,1
3134,15,3,0,3,1,3,1,1,4,2,3,5,28,0,1,0,1,3,3,2,0,0,1,0,0,0,0,0,1,0
3135,16,2,4,2,3,0,2,5,2,1,5,5,10,15,0,1,0,4,0,1,0,0,0,1,1,0,0,1,0,1
3136,17,3,1,3,1,3,3,1,2,4,5,5,17,8,0,0,1,4,4,3,1,1,1,1,1,1,0,0,1,0
3137,18,2,4,3,2,2,5,5,1,4,5,5,18,8,1,1,1,0,4,0,1,1,1,1,0,1,1,0,1,0
3138,16,3,4,2,1,0,2,1,4,1,5,2,17,8,1,1,1,2,1,3,2,0,1,0,0,0,0,0,0,0
3139,15,4,2,4,2,3,1,3,2,1,5,5,25,4,1,1,1,2,1,0,2,1,1,0,1,0,0,1,0,0
3140,17,2,2,4,2,0,3,1,4,1,3,2,22,4,1,1,0,0,3,2,2,0,1,0,1,0,1,0,0,0
3141,16,2,3,4,3,2,2,4,3,5,4,1,24,4,0,0,0,2,0,3,1,1,1,0,0,0,0,0,0,0
3142,15,3,3,3,3,3,2,5,5,3,3,4,27,1,1,1,1,2,3,3,1,0,1,0,0,1,1,0,0,0
3143,17,1,4,1,8,1,3,2,3,5,4,4,14,19,0,1,1,3,2,2,1,0,0,1,0,0,1,1,0,1
3144,15,3,0,4,2,2,1,3,2,2,3,4,18,7,1,1,1,2,4,3,0,1,1,0,0,0,0,0,1,0
3145,17,2,3,3,3,3,5,5,2,5,5,1,26,3,1,1,0,4,3,1,1,1,1,0,1,0,1,0,1,0
3146,18,2,4,4,3,3,5,3,1,2,3,4,26,4,0,1,1,3,3,0,1,0,1,0,1,1,1,0,0,0
3147,16,1,4,3,1,1,3,2,5,4,3,1,27,4,0,0,1,4,4,2,0,0,1,0,0,0,1,0,1,0
3148,15,0,4,4,1,2,4,2,5,1,4,3,15,6,1,1,0,4,4,1,2,1,1,0,0,0,0,0,1,0
3149,17,1,4,1,4,0,1,2,4,4,3,2,6,12,0,0,1,0,1,1,2,1,0,1,1,1,0,1,1,1
3150,15,0,4,2,1,2,4,2,1,5,3,3,9,3,0,0,0,2,1,2,2,0,1,0,0,0,0,0,0,0
3151,15,2,2,3,1,3,4,2,5,4,1,1,22,1,0,1,1,2,4,3,0,0,1,0,1,0,1,0,1,0
3152,16,4,1,4,2,2,4,4,2,2,5,5,18,7,0,0,0,2,3,0,0,0,1,0,0,1,0,0,1,0
3153,18,4,1,1,7,0,1,1,3,3,5,1,10,16,0,0,1,2,2,1,0,1,0,1,0,0,0,1,0,1
3154,15,3,4,3,4,2,4,2,3,3,1,2,27,2,0,0,1,3,3,3,1,1,1,0,1,0,1,1,0,0
3155,17,1,3,1,10,0,3,5,5,5,3,3,4,20,0,1,0,1,2,2,2,1,0,1,1,1,1,1,0,1
3156,17,1,0,1,4,1,2,5,3,4,2,1,27,12,0,1,0,4,4,2,0,1,0,1,1,0,0,0,1,1
3157,18,4,4,3,4,3,3,2,2,2,3,2,5,3,1,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0
3158,17,0,0,3,2,2,2,3,4,3,5,5,27,1,0,1,0,1,1,2,2,0,1,0,0,0,0,0,0,0
3159,18,1,2,2,1,3,5,2,2,4,3,3,20,9,1,1,0,1,4,0,2,0,1,0,1,0,0,0,0,0
3160,17,0,1,2,6,1,4,4,5,5,2,3,7,12,0,1,1,3,0,2,1,1,0,1,1,1,0,0,0,1
3161,16,0,2,2,1,1,5,1,2,5,1,4,8,13,0,1,0,1,2,2,2,0,0,1,0,0,0,1,1,1
3162,15,0,3,2,1,3,5,5,2,4,5,3,27,3,0,0,0,3,2,1,0,0,1,0,1,1,1,0,1,0
3163,16,0,3,4,1,3,1,2,3,3,2,4,11,8,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
3164,15,3,4,3,1,0,4,1,4,5,2,3,5,9,1,1,0,0,0,1,2,0,1,0,1,0,1,0,1,0
3165,15,3,3,4,2,2,5,1,1,5,2,3,10,8,1,0,1,0,4,0,1,0,1,0,1,0,1,1,1,0
3166,15,4,3,2,8,0,2,2,5,4,4,1,1,20,0,1,1,3,3,1,0,1,0,1,0,0,1,1,0,1
3167,16,3,2,2,2,0,2,1,5,4,1,5,1,18,1,1,1,3,0,2,0,0,0,1,0,0,0,1,0,1
3168,15,1,0,3,1,2,1,5,2,2,5,5,19,7,0,1,1,4,2,2,0,1,1,0,1,1,0,0,0,0
3169,16,3,1,3,1,3,5,2,3,5,1,3,25,0,0,0,1,1,0,3,0,1,1,0,0,0,0,1,1,0
3170,18,1,3,2,10,0,5,3,3,3,4,3,2,17,1,1,0,2,4,0,1,0,0,0,0,0,1,0,1,1
3171,17,1,3,2,3,1,5,2,5,4,5,4,6,11,1,1,1,2,4,2,1,0,0,1,0,1,1,1,1,1
3172,17,0,2,3,9,1,1,5,1,5,3,5,27,18,0,1,1,1,2,3,0,0,0,1,1,1,0,1,0,1
3173,15,4,1,4,1,3,4,2,1,2,1,1,11,5,0,1,0,2,2,3,1,0,1,1,1,0,0,1,1,0
3174,16,0,2,1,10,1,5,2,4,5,4,5,3,17,1,0,0,2,2,2,0,1,0,1,0,1,1,1,1,1
3175,17,0,0,4,4,3,5,2,2,5,3,2,18,6,0,1,1,2,3,2,0,0,1,0,0,0,1,0,1,0
3176,16,3,2,3,1,3,3,4,5,2,4,5,17,8,1,0,1,3,2,0,2,1,1,0,1,0,1,0,0,0
3177,16,3,1,2,10,1,2,4,1,3,5,1,3,17,0,0,0,3,4,3,1,1,0,1,0,0,1,1,0,1
3178,15,1,1,2,4,3,4,5,1,5,1,5,14,7,0,1,1,3,4,3,2,0,1,0,1,1,1,0,1,0
3179,17,3,3,2,4,1,4,1,3,5,4,1,4,18,1,1,0,1,0,3,0,1,0,1,1,0,1,1,1,1
3180,15,3,0,3,8,1,4,2,4,2,5,4,3,18,1,0,0,0,2,0,2,1,0,1,1,1,0,1,0,1
3181,15,2,4,4,3,3,5,2,5,3,4,3,25,1,1,0,1,2,3,3,0,1,1,0,1,1,0,0,1,0
3182,17,1,3,1,5,1,3,4,4,4,2,4,8,11,0,0,1,4,1,1,0,0,1,1,1,1,1,0,0,1
3183,17,1,2,2,6,1,4,3,1,3,1,3,15,14,0,0,1,3,0,1,0,1,0,1,0,0,0,1,1,1
3184,18,2,2,3,3,2,1,4,4,1,2,4,16,7,0,1,0,4,3,3,1,0,1,0,0,0,1,0,1,0
3185,18,1,1,2,5,0,1,1,1,1,4,4,8,15,0,0,0,2,2,1,0,1,0,1,0,0,1,1,1,1
3186,16,4,1,2,5,1,2,2,3,2,3,3,13,11,1,0,1,0,3,1,0,1,0,1,1,1,1,1,1,1
3187,17,4,1,1,4,0,3,2,2,1,5,1,14,14,0,0,1,4,1,0,1,0,0,1,1,1,1,1,1,1
3188,18,2,4,3,1,2,4,5,5,3,3,2,23,1,0,0,1,2,3,3,1,1,1,0,0,0,0,0,0,0
3189,16,3,4,3,1,3,3,3,2,5,3,3,12,2,0,1,0,2,1,0,0,0,1,0,0,1,1,1,1,0
3190,16,4,3,1,4,0,1,5,4,1,2,1,24,13,1,1,0,3,1,3,1,1,0,1,1,1,1,1,0,1
3191,16,2,4,3,1,3,4,3,1,3,5,1,26,0,0,1,0,0,1,2,0,1,1,0,1,1,1,0,0,0
3192,18,4,1,3,2,3,5,3,2,4,4,1,2,3,0,0,1,2,3,1,2,0,1,0,0,1,0,1,0,0
3193,17,0,3,4,1,2,1,3,3,5,4,5,24,1,1,0,0,0,2,0,1,1,1,0,0,1,0,0,1,0
3194,15,2,3,2,6,1,2,3,4,4,4,3,8,11,0,1,0,3,4,0,2,0,0,1,1,0,0,1,1,1
3195,16,1,0,3,4,3,4,5,4,1,4,3,1,6,0,1,1,4,4,2,0,1,1,1,1,0,0,0,0,0
3196,18,4,4,1,5,2,2,2,2,5,2,4,18,10,1,0,0,1,3,2,1,0,1,0,1,0,1,0,0,1
3197,18,1,2,3,4,3,3,2,4,5,5,3,23,5,0,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0
